name,success,vote_average,vote_count,director_popularity,cast_popularity,movie_popularity,reputable_production,budget_info,budget,revenue,runtime,tmdb_id,imdb_id,reviews,sentiment,year,month,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,science_fiction,tv_movie,thriller,war,western
Recovery,0,5.1,83,2.244,75.518,8.509,0,0,-1,0,82,421848,tt3685668,0,-999.0,16,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Aningaaq,1,6.693,83,2.09,43.475,11.879,0,0,-1,0,7,238407,tt3277552,0,-999.0,13,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
You Stupid Man,0,5.6,83,4.382,228.531,6.083,0,0,-1,0,95,24080,tt0271882,0,-999.0,2,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Elsa & Fred,0,5.9,83,3.669,316.277,10.016,0,1,10000000,0,97,268171,tt2113659,0,-999.0,14,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Too Late,1,6.922,83,1.263,235.594,6.386,0,0,-1,60000,108,342165,tt2394063,0,-999.0,16,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Edges of the Lord,1,6.44,83,3.665,130.858,6.129,0,1,7500000,0,95,48130,tt0245090,0,-999.0,1,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Birth/Rebirth,1,6.458,83,1.662,91.572,99.995,0,0,-1,138617,99,1058638,tt9048804,0,-999.0,23,8,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
The American Meme,0,5.8,83,1.225,73.699,6.023,0,0,-1,0,95,520370,tt8106160,0,-999.0,18,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The ChubbChubbs!,1,6.699,83,4.025,12.708,6.372,1,0,-1,0,5,27042,tt0331218,0,-999.0,2,7,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Hostile Territory,1,7.2,83,14.764,67.119,10.051,0,0,-1,0,94,766431,tt8859236,0,-999.0,22,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Plan B,1,6.151,83,19.401,155.035,12.432,0,0,-1,0,107,743599,tt13172796,0,-999.0,21,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Greatest Hits,1,6.5,83,5.466,105.616,98.719,0,0,-1,0,94,1011082,tt2015349,0,-999.0,24,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Leningrad,0,5.542,83,4.399,194.115,13.766,0,0,-1,0,120,2325,tt0432314,0,-999.0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Fair Haven,1,6.337,83,0.444,71.962,16.136,0,0,-1,0,90,397992,tt3520216,1,0.9796,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Good Dick,0,5.9,83,3.071,269.748,11.857,0,0,-1,0,86,14758,tt0944101,0,-999.0,8,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Plan B,1,6.151,83,19.401,155.035,12.432,0,0,-1,0,107,743599,tt13172796,0,-999.0,21,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Black Balloon,1,6.512,83,5.66,128.488,6.09,0,1,5000000,5000000,97,8747,tt0865297,0,-999.0,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jonestown: The Life and Death of Peoples Temple,1,7.024,83,2.696,10.493,5.936,0,0,-1,0,86,36676,tt0762111,0,-999.0,6,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Judd Apatow: The Return,1,6.3,83,5.211,21.27,4.115,0,0,-1,0,69,487156,tt7738550,0,-999.0,17,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Together,0,5.849,83,10.556,60.848,11.547,1,0,-1,214390,87,837548,tt14640242,0,-999.0,21,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Cokeville Miracle,1,6.5,83,2.064,30.688,17.714,0,0,-1,0,94,339060,tt3877296,0,-999.0,15,6,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
Elevator Game,0,4.729,83,4.19,45.64,104.293,1,0,-1,302271,94,1015303,tt14013772,0,-999.0,23,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tom and Jerry Meet Sherlock Holmes,1,6.386,83,5.921,181.679,13.896,1,0,-1,0,49,43956,tt1722638,0,-999.0,10,8,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2 Lava 2 Lantula!,0,5.1,83,2.733,197.488,13.121,0,0,-1,0,85,391975,tt4932244,1,0.9475,16,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
To Write Love on Her Arms,1,6.795,83,4.126,172.603,5.942,0,1,3400000,0,118,75861,tt1850418,0,-999.0,15,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Curious George: A Very Monkey Christmas,1,6.88,83,3.931,156.44899999999998,11.073,0,0,-1,0,58,263945,tt1570964,0,-999.0,9,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gerontophilia,1,6.0,83,1.954,34.219,9.327,0,0,-1,4793,90,212721,tt1815717,0,-999.0,13,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Comedy Central Roast of Charlie Sheen,1,7.133,83,5.786,224.004,7.982,0,0,-1,0,78,296192,tt1985970,0,-999.0,11,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You'll Never Find Me,1,6.036,83,2.082,16.899,88.777,0,0,-1,0,96,1117321,tt22023218,0,-999.0,24,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Laid in America,0,5.4,83,1.576,185.335,8.32,0,0,-1,0,86,347630,tt4706888,0,-999.0,16,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Geographic: Journey to the Edge of the Universe,1,7.7,83,2.629,62.092,6.796,0,0,-1,0,91,17210,tt1363109,0,-999.0,8,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Scarecrow,0,4.904,83,2.044,155.575,10.248,1,1,2000000,0,85,226948,tt2071571,1,-0.9686,13,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Cosmos,0,5.91,83,1.545,0.967,7.463,0,0,-1,0,128,639771,tt4477292,0,-999.0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Bob the Butler,0,5.482,83,6.626,208.908,8.353,0,0,-1,0,90,22747,tt0216584,0,-999.0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Affair of the Necklace,0,5.6,83,4.864,422.572,12.74,0,1,30000000,1198113,118,19076,tt0242252,0,-999.0,1,11,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Psycho Beach Party,0,5.8,83,3.203,346.371,8.006,0,1,1500000,268117,95,27723,tt0206226,0,-999.0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Killing of Two Lovers,1,6.416,83,1.22,87.295,10.914,0,0,-1,0,84,653712,tt10702148,0,-999.0,21,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Jumanji: Level One,1,6.012,83,2.335,14.611,12.081,0,0,-1,0,23,766208,tt13249100,0,-999.0,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strangers with Candy,0,5.59,83,3.642,403.437,7.952,0,1,3500000,2300000,97,13141,tt0369994,0,-999.0,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beckman,1,6.1,83,2.558,222.325,7.424,0,1,1200000,0,97,697064,tt10989808,0,-999.0,20,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beyond The Sky,0,5.054,83,1.32,138.972,18.462,0,1,1500000,0,85,478528,tt3665498,1,-0.9235,18,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
Beyond The Sky,0,5.054,83,1.32,138.972,18.462,0,1,1500000,0,85,478528,tt3665498,1,-0.9235,18,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
Street Kings 2: Motor City,0,4.3,83,5.312,208.886,12.14,1,0,-1,0,93,58625,tt1707687,0,-999.0,11,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Hardwired,0,5.024,83,10.853,254.212,12.284,1,1,5000000,0,94,24051,tt1405412,0,-999.0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Birthmarked,0,5.783,83,2.766,158.19400000000002,7.889,1,0,-1,0,90,476046,tt4702826,0,-999.0,18,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Unknown Known,1,6.916,83,3.422,5.468,4.607,0,0,-1,0,102,209799,tt2390962,0,-999.0,13,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
They Come Knocking,0,5.8,83,9.794,100.189,6.684,0,0,-1,0,85,599777,tt9308456,0,-999.0,19,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Little Birds,0,5.717,83,2.897,302.32,11.908,0,0,-1,16590,94,75595,tt1623745,0,-999.0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Malevolence,0,5.247,83,5.439,17.214,7.645,0,1,200000,346085,90,54702,tt0388230,1,-0.1464,4,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Hunter Prey,0,5.7,83,2.017,27.698,7.636,0,1,425000,0,90,41360,tt1270291,0,-999.0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Devil's Carnival,0,5.6,83,8.611,225.613,11.952,0,1,500000,0,55,100493,tt2204379,1,0.9061,12,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
The Broken Hearts Club: A Romantic Comedy,1,6.457,83,13.122,330.527,8.395,0,1,1000000,1744858,96,22597,tt0222850,0,-999.0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Corrective Measures,0,5.0,83,2.805,224.794,19.763,0,0,-1,34489,106,872177,tt15391770,1,-0.9906,22,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Landlord,1,6.476,83,14.49,48.275,5.197,0,0,-1,0,3,43631,tt1160329,0,-999.0,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Group Sex,0,5.88,83,6.048,207.899,17.185,0,0,-1,0,92,44221,tt1193096,0,-999.0,10,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bernard and Doris,1,6.0,83,13.236,196.734,6.69,0,0,-1,0,103,38163,tt0470732,0,-999.0,6,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Maze,0,5.8,83,1.459,93.665,9.982,1,0,-1,0,93,464566,tt5752606,0,-999.0,17,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Gracie,1,6.205,83,5.968,216.975,5.269,0,1,9000000,2955039,97,15568,tt0441007,0,-999.0,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Axe Murders of Villisca,0,4.8,83,1.785,185.805,7.588,0,0,-1,0,78,401065,tt3320500,0,-999.0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Ben 10: Ben 10,010",1,6.2,83,2.559,140.122,21.235,0,0,-1,0,44,834802,tt14317168,0,-999.0,21,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Shift,0,5.6,82,1.529,138.186,8.865,0,0,-1,1035128,90,653606,tt10661180,0,-999.0,20,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Good Witch's Family,1,7.2,82,4.098,144.193,7.984,0,0,-1,0,85,81033,tt1874757,0,-999.0,11,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Jeff Dunham: Spark of Insanity,1,6.665,82,7.003,11.465,5.498,0,0,-1,0,80,14540,tt1143143,0,-999.0,7,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miami Magma,0,5.9,82,4.28,96.706,12.343,0,0,-1,0,87,86971,tt1808304,0,-999.0,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Jasper Jones,1,6.433,82,2.663,207.104,9.014,0,0,-1,0,105,414027,tt5091014,1,0.6153,17,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Appropriate Behavior,1,6.384,82,7.642,118.715,5.897,0,0,-1,0,90,249916,tt3077108,0,-999.0,15,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Stay Out of the Attic,0,5.415,82,0.76,18.917,12.125,0,0,-1,0,80,787009,tt11505692,0,-999.0,20,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mambo Italiano,0,5.97,82,2.209,147.639,12.106,0,1,4361898,3031801,89,321,tt0330602,0,-999.0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Atomica,0,4.689,82,1.595,63.028000000000006,12.086,0,0,-1,0,81,188924,tt2449638,1,0.0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Blade: House of Chthon,0,5.646,82,4.889,114.195,9.691,0,0,-1,0,89,32219,tt0491714,1,0.6242,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
Appropriate Behavior,1,6.384,82,7.642,118.715,5.897,0,0,-1,0,90,249916,tt3077108,0,-999.0,15,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
RBD: Ser o Parecer - The Global Virtual Union,1,8.348,82,,54.75,6.061,0,0,-1,0,85,782633,,0,-999.0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Shot,0,5.7,82,7.805,566.103,13.536,1,0,-1,0,90,26486,tt0357054,0,-999.0,4,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newsies,1,8.0,82,1.73,46.088,9.751,0,0,-1,2800000,134,462477,tt6346162,1,0.94435,17,2,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
Mickey: The Story of a Mouse,1,7.0,82,2.346,115.271,12.011,0,0,-1,0,89,934323,tt11178402,0,-999.0,22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Good Burger 2,1,6.573,82,6.536,516.769,46.2,0,0,-1,0,91,1101582,tt25289836,0,-999.0,23,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Alien Invasion,0,5.463,82,0.596,33.412,33.573,0,0,-1,0,73,981314,tt20601506,0,-999.0,23,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6-Headed Shark Attack,0,4.659,82,7.684,42.501,13.147,1,0,-1,0,89,522438,tt8360902,1,-0.9354,18,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
Maneater,0,4.378,82,4.997,132.55,13.689,0,0,-1,0,86,982620,tt15262370,1,0.7873,22,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
The Ticket,0,5.567,82,0.381,219.468,7.726,0,1,1200000,0,97,334535,tt3893280,1,0.84745,16,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Murder-Set-Pieces,0,3.8,82,5.943,74.17699999999999,9.537,0,1,2000000,0,105,29559,tt0422779,0,-999.0,4,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Kandahar,1,6.207,82,6.86,17.197,6.39,1,0,-1,0,85,28171,tt0283431,0,-999.0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
As You Like It,0,5.7,82,26.439,260.98199999999997,7.731,0,0,-1,0,127,19103,tt0450972,1,0.9913,6,9,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Downloaded,1,6.433,82,13.262,57.193,7.707,0,0,-1,0,106,173210,tt2033981,0,-999.0,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Christmas Gift from Bob,1,6.659,82,16.448,133.52,12.495,1,0,-1,0,93,673737,tt9564270,1,0.4732333333333333,20,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
TRON: The Next Day,0,5.646,82,1.295,94.521,11.214,1,0,-1,0,10,73362,tt1865543,0,-999.0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Growth,0,5.3,82,2.071,96.421,7.48,0,1,300000,0,90,31196,tt1300159,0,-999.0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
National Lampoon's The Legend of Awesomest Maximus,0,3.866,82,9.554,180.691,10.711,0,0,-1,0,87,51261,tt1059887,0,-999.0,11,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elsewhere,0,5.762,82,25.092,144.683,8.463,0,1,500000,0,106,28891,tt0874271,0,-999.0,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Native Son,0,5.5,82,3.034,244.45,14.635,0,0,-1,0,114,512199,tt6566768,1,0.9275,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Net 2.0,0,5.165,82,6.391,176.29,10.831,0,0,-1,0,95,9834,tt0449077,0,-999.0,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5 Broken Cameras,1,7.396,82,3.573,4.117,6.337,0,0,-1,108541,90,84170,tt2125423,0,-999.0,11,11,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
The Ticket,0,5.567,82,0.381,219.468,7.726,0,1,1200000,0,97,334535,tt3893280,1,0.84745,16,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A Violent Separation,1,7.024,82,2.964,229.288,10.869,0,0,-1,0,106,506815,tt3170458,0,-999.0,19,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
David Blaine: Real or Magic,1,6.689,82,4.47,772.663,6.684,0,0,-1,0,63,238466,tt3345310,0,-999.0,13,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Slap Her... She's French,0,4.7,82,13.356,210.207,11.55,1,0,-1,0,92,23967,tt0187512,0,-999.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Realms,0,4.2,82,0.854,44.553,10.644,0,0,-1,0,90,548859,tt1934452,0,-999.0,17,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Father's Day,0,5.5,82,2.514,39.015,6.233,0,1,250000,0,99,63350,tt1727261,0,-999.0,11,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Midnight Sun,0,5.9,82,14.485,97.966,8.303,0,1,12758853,3016126,98,287935,tt2390283,0,-999.0,14,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Pale Door,0,5.091,82,3.58,192.129,10.631,0,0,-1,21200,96,610201,tt9178402,0,-999.0,20,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Airplane vs Volcano,0,4.646,82,4.768,107.673,10.116,1,0,-1,0,91,258210,tt3417334,0,-999.0,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dude Bro Party Massacre III,0,5.756,82,2.213,222.6,8.267,0,0,-1,0,101,296503,tt3699692,1,0.3978,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Koati,1,7.1,82,1.791,79.787,14.721,0,0,-1,0,92,554594,tt7974634,0,-999.0,21,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Sculpture Christmas,1,6.0,82,2.682,151.274,9.993,0,0,-1,0,87,360604,tt5031014,0,-999.0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Amanda Knox: Murder on Trial in Italy,1,6.122,82,4.539,119.652,11.111,0,0,-1,0,87,58105,tt1783413,0,-999.0,11,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Gags the Clown,1,6.561,82,0.094,31.438,7.741,0,0,-1,0,89,483096,tt6570372,0,-999.0,19,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
City of Tiny Lights,0,5.256,82,6.155,254.502,8.677,1,1,3892200,0,110,408626,tt1966385,1,0.3392,16,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
I Capture the Castle,1,6.735,81,8.431,339.022,13.458,1,0,-1,0,113,17920,tt0300015,0,-999.0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Game of Death,0,4.914,81,4.29,53.189,13.169,0,0,-1,0,73,438982,tt6302164,0,-999.0,17,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Underclassman,0,5.0,81,3.815,202.779,9.334,1,0,-1,0,95,19803,tt0373416,0,-999.0,5,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beat the Devil,1,7.012,81,19.771,247.782,5.641,0,0,-1,0,10,51939,tt0338768,0,-999.0,2,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Dark Hours,0,5.7,81,3.004,64.029,7.745,0,1,500000,0,80,18045,tt0402249,0,-999.0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Survivor,0,4.5,81,6.225,93.039,7.907,0,0,-1,0,93,281778,tt3297792,0,-999.0,14,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Oranges and Sunshine,1,6.9,81,5.367,209.04,6.731,0,0,-1,0,104,70925,tt1438216,1,0.5647,10,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
$5 a Day,0,5.654,81,4.774,232.448,8.232,0,0,-1,0,98,4204,tt1024733,0,-999.0,8,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Evil in Us,0,4.981,81,2.066,83.008,6.218,0,0,-1,0,91,396004,tt4035898,0,-999.0,16,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
In Search of a Midnight Kiss,1,6.525,81,4.057,57.021,5.733,0,1,25000,0,90,13120,tt0989000,0,-999.0,7,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Zero Day,1,7.4,81,7.248,20.297,7.885,0,1,20000,8466,92,27090,tt0365960,0,-999.0,3,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Chris Rock: Kill the Messenger,1,7.543,81,2.6,18.331,7.884,0,0,-1,0,79,14244,tt1213574,0,-999.0,8,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
God: Serengeti,1,6.741,81,9.692,21.258000000000003,38.368,0,0,-1,0,4,465078,tt7136550,0,-999.0,17,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glass House: The Good Mother,0,5.5,81,12.761,92.266,8.892,0,0,-1,0,94,57784,tt0498348,1,0.6492,6,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
When You Finish Saving the World,0,5.975,81,27.798,207.557,19.494,0,0,-1,0,88,691422,tt12121582,1,0.1901,23,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Iverson,1,7.062,81,0.701,22.506,8.873,0,0,-1,0,87,266442,tt2088745,0,-999.0,14,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Perry's The Family That Preys,1,6.735,81,21.761,225.176,15.437,1,1,15000000,37100000,111,15450,tt1142798,0,-999.0,8,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Tyler Perry's The Family That Preys,1,6.735,81,21.761,225.176,15.437,1,1,15000000,37100000,111,15450,tt1142798,0,-999.0,8,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Miss Representation,1,7.1,81,9.311,210.739,7.219,0,1,750000,0,85,77801,tt1784538,0,-999.0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Two Men in Town,0,5.4,81,4.304,181.359,17.374,0,0,-1,0,120,254772,tt2258285,0,-999.0,14,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Halloween Party,1,6.006,81,1.224,50.961,7.092,0,0,-1,0,93,544075,tt6250650,0,-999.0,20,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lucky,0,5.383,81,3.51,85.0,8.036,0,0,-1,0,83,670426,tt11701774,0,-999.0,20,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Game of Death,0,4.914,81,4.29,53.189,13.169,0,0,-1,0,73,438982,tt6302164,0,-999.0,17,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Quantum Apocalypse,0,3.691,81,2.248,81.488,12.23,0,1,2500000,0,93,32206,tt1265621,0,-999.0,10,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
My Little Pony: Equestria Girls - Rollercoaster of Friendship,1,8.0,81,7.766,145.981,12.215,0,0,-1,0,44,537170,tt8717590,0,-999.0,18,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
God: Serengeti,1,6.741,81,9.692,21.258000000000003,38.368,0,0,-1,0,4,465078,tt7136550,0,-999.0,17,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Little Pony: Equestria Girls - Rollercoaster of Friendship,1,8.0,81,7.766,145.981,12.215,0,0,-1,0,44,537170,tt8717590,0,-999.0,18,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Sword of Vengeance,0,4.8,81,0.253,158.505,9.29,0,0,-1,0,86,313074,tt3622332,0,-999.0,15,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Hollow,0,4.691,81,2.044,126.506,13.157,1,1,2000000,0,90,361042,tt4472596,1,-0.9843,15,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Alien Trespass,0,5.043,81,1.263,235.417,15.616,0,0,-1,0,90,16634,tt1122836,0,-999.0,9,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Jerk Theory,0,5.9,81,1.603,107.779,4.806,0,0,-1,0,93,34188,tt1145157,0,-999.0,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabriel's Rapture: Part II,1,8.136,81,5.126,59.522,10.8,0,0,-1,0,102,953553,tt19121744,0,-999.0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
